task_id,file_id,sentence,tokens_id,publisher,source,1. What is your perceived reliability of this source of information?,1. Optional Comments:,1. worker_id,2. What is your perceived reliability of this source of information?,2. Optional Comments:,2. worker_id,3. What is your perceived reliability of this source of information?,3. Optional Comments:,3. worker_id,4. What is your perceived reliability of this source of information?,4. Optional Comments:,4. worker_id,5. What is your perceived reliability of this source of information?,5. Optional Comments:,5. worker_id,6. What is your perceived reliability of this source of information?,6. Optional Comments:,6. worker_id,7. What is your perceived reliability of this source of information?,7. Optional Comments:,7. worker_id
1e584201-609c-4c0f-83c2-097ca6a78dce,Parents_20170705T132137.conll.annot,15,12 13 14 15 16 17 18 19,Parents,the American Academy of Pediatrics ( AAP ),5 - The source is fully reliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",TC6999WXZFAN,5 - The source is fully reliable,"",PMHQP37NEY6W,5 - The source is fully reliable,"",GCW9GWF44GCK,5 - The source is fully reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,5 - The source is fully reliable,"",2ME4D2R27FJK
1591aa09-13d6-4d9e-81fa-0a422df3fe9b,globalresearch-ca_20170312T001802.conll.annot,13,1 2 3 4 5 6,www.globalresearch.ca,CDC data published after 1985 outbreak,5 - The source is fully reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",TC6999WXZFAN,5 - The source is fully reliable,"",PMHQP37NEY6W,4 - The source is somewhat reliable,"",GCW9GWF44GCK,5 - The source is fully reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",PV2TRCEDKXMK
1a80588e-7ed5-4d7c-b86f-89569292c2e1,International-Medical-Council-on-Vaccination_20170308T114510.conll.annot,164,2 3 4 5 6 7 8 9 10 11 12,International Medical Council on Vaccination,a 2009 editorial by Thomas Jefferson of the Cochrane Vaccines Field,4 - The source is somewhat reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",PMHQP37NEY6W,5 - The source is fully reliable,"",TC6999WXZFAN,4 - The source is somewhat reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,5 - The source is fully reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",HAYXQNYJXRGJ
17dac802-3c22-443f-88ac-d174206d5319,21st-Century-Wire_20170627T181355.conll.annot,1,1 2 3,21st Century Wire,21st Century Wire,2 - The source is somewhat unreliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",PMHQP37NEY6W,3 - The source is potentially reliable,"",TC6999WXZFAN,3 - The source is potentially reliable,"",GCW9GWF44GCK,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",GK9EVHKJQMGD
17765d9b-0bf5-4530-ae1e-3b072810fe4c,vaccine-injury-info_20170922T015859.conll.annot,48,2 3 4 5 6,vaccine-injury.info,"Dr Viera Scheibner , PhD",3 - The source is potentially reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",PMHQP37NEY6W,2 - The source is somewhat unreliable,"",TC6999WXZFAN,4 - The source is somewhat reliable,"",GCW9GWF44GCK,4 - The source is somewhat reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",HAYXQNYJXRGJ,1 - The source is totally unreliable,"",PV2TRCEDKXMK
1b2be6ec-c0f6-435d-a0a4-5aa5ef3e44f1,the-Guardian_20170928T060038.conll.annot,1,1 2,the Guardian,Donald Trump,1 - The source is totally unreliable,"",GM7WMPEN2H9W,1 - The source is totally unreliable,"",TC6999WXZFAN,2 - The source is somewhat unreliable,"",PMHQP37NEY6W,2 - The source is somewhat unreliable,"",GCW9GWF44GCK,2 - The source is somewhat unreliable,"",GK9EVHKJQMGD,5 - The source is fully reliable,"Don't agree with him, but at least we know it's him saying this",R463G9WD4FFY,4 - The source is somewhat reliable,"",HAYXQNYJXRGJ
10ca3189-e044-4796-abb0-0eab0117d11a,The-Forum-at-Harvard-T--H--Chan-School-of-Public-Health_20150926T091541.conll.annot,20,9,The Forum at Harvard T. H. Chan School of Public Health,research,4 - The source is somewhat reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",TC6999WXZFAN,4 - The source is somewhat reliable,"",PMHQP37NEY6W,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",4ACJA6QTDYMG,5 - The source is fully reliable,"",YEKG797EK2HT,5 - The source is fully reliable,"",72TDDMF6WWVT
12800d31-b0ad-4fd4-ac52-a2bd28c57c35,cdc-gov_20170618T093441.conll.annot,49,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18,www.cdc.gov,"Vaccine safety experts , including experts at CDC and the American Academy of Pediatrics ( AAP ) ,",5 - The source is fully reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",TC6999WXZFAN,5 - The source is fully reliable,"",PMHQP37NEY6W,5 - The source is fully reliable,"",GCW9GWF44GCK,5 - The source is fully reliable,"",GK9EVHKJQMGD,5 - The source is fully reliable,"",HAYXQNYJXRGJ,5 - The source is fully reliable,"",HMPEDEJAFHAR
0ead0a6e-caf0-4177-92b1-c3b7076644c3,Science-|-AAAS_20170707T030050.conll.annot,25,1,Science | AAAS,Rosen,3 - The source is potentially reliable,"",GM7WMPEN2H9W,4 - The source is somewhat reliable,"",TC6999WXZFAN,2 - The source is somewhat unreliable,"",PMHQP37NEY6W,3 - The source is potentially reliable,"",GCW9GWF44GCK,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6
0b202c79-eaab-42f8-9df2-0424e158ba0e,AGE-OF-AUTISM_20170620T044415.conll.annot,280,1 2 3 4 5,AGE OF AUTISM,Some healthy looking Welsh children,2 - The source is somewhat unreliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",TC6999WXZFAN,2 - The source is somewhat unreliable,"",PMHQP37NEY6W,2 - The source is somewhat unreliable,"",HMPEDEJAFHAR,2 - The source is somewhat unreliable,"",GCW9GWF44GCK,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",PV2TRCEDKXMK
0ccfd190-c900-43c3-be9e-87c78d96e590,NaturalNews_20170707T040258.conll.annot,56,7,NaturalNews,McAfee,5 - The source is fully reliable,"",PMHQP37NEY6W,3 - The source is potentially reliable,"",TC6999WXZFAN,2 - The source is somewhat unreliable,"",GM7WMPEN2H9W,4 - The source is somewhat reliable,"",GCW9GWF44GCK,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",GK9EVHKJQMGD,1 - The source is totally unreliable,"",7YG43VN77NW3
1612a00a-fb7e-44f1-aea9-a362c26c68b6,huffingtonpost-com_20161221T170356.conll.annot,12,5 6 7 8 9 10,www.huffingtonpost.com,many others within the anti-vaccine movement,1 - The source is totally unreliable,"",GM7WMPEN2H9W,2 - The source is somewhat unreliable,"",TC6999WXZFAN,1 - The source is totally unreliable,"",PMHQP37NEY6W,1 - The source is totally unreliable,"",GCW9GWF44GCK,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",HMPEDEJAFHAR,2 - The source is somewhat unreliable,'many others' can mean anythting!,R463G9WD4FFY
0c3dc9ec-83c6-4d2e-9a79-fce51a86345f,KXAN-com_20171002T213140.conll.annot,23,23,KXAN.com,Mize,2 - The source is somewhat unreliable,"",TC6999WXZFAN,1 - The source is totally unreliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",GCW9GWF44GCK,2 - The source is somewhat unreliable,"",PMHQP37NEY6W,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",GK9EVHKJQMGD,2 - The source is somewhat unreliable,"",72TDDMF6WWVT
0c9d3385-3662-4e2d-a84a-992a3e2c203d,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,24,17 18,Banning-Beaumont CA Patch,the CDC,5 - The source is fully reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",PMHQP37NEY6W,5 - The source is fully reliable,"",GCW9GWF44GCK,5 - The source is fully reliable,"",TC6999WXZFAN,5 - The source is fully reliable,"",HAYXQNYJXRGJ,5 - The source is fully reliable,"",R463G9WD4FFY,5 - The source is fully reliable,"",HMPEDEJAFHAR
14e716c7-3006-47f1-94a8-29cb188a33cc,Skeptical-Raptor_20170628T161832.conll.annot,309,55,Skeptical Raptor,God,4 - The source is somewhat reliable,"",GM7WMPEN2H9W,1 - The source is totally unreliable,"",PMHQP37NEY6W,1 - The source is totally unreliable,"",TC6999WXZFAN,1 - The source is totally unreliable,"",GCW9GWF44GCK,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",GK9EVHKJQMGD,3 - The source is potentially reliable,"",ZRN7M74DZ3QK
103ef8b8-9a54-4bc1-acf4-d67e770f1569,historyofvaccines-org_20161124T080529.conll.annot,29,17 18 19 20 21 22 23 24,www.historyofvaccines.org,the Pan American Health Organization ( PAHO ),4 - The source is somewhat reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",TC6999WXZFAN,5 - The source is fully reliable,"",PMHQP37NEY6W,4 - The source is somewhat reliable,"",GCW9GWF44GCK,5 - The source is fully reliable,"",HAYXQNYJXRGJ,5 - The source is fully reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",PV2TRCEDKXMK
07cfbf19-d6cc-430d-84fe-a80b1a4357b7,fiercepharma-com_20170929T110920.conll.annot,14,5 6 7 8 9 10,www.fiercepharma.com,the website ’s editor Jake Crosby,2 - The source is somewhat unreliable,"",GM7WMPEN2H9W,4 - The source is somewhat reliable,"",TC6999WXZFAN,3 - The source is potentially reliable,"",PMHQP37NEY6W,4 - The source is somewhat reliable,"",HMPEDEJAFHAR,4 - The source is somewhat reliable,"Know the source, but not clear what their credential is.",R463G9WD4FFY,3 - The source is potentially reliable,"",GK9EVHKJQMGD,3 - The source is potentially reliable,"",HAYXQNYJXRGJ
0c1e3cf4-b1a2-4d81-9825-b4ffc716ee8a,Child-Health-Safety_20170626T115833.conll.annot,61,8 9 10 11,________________Child Health Safety_________________,government agencies and officials,3 - The source is potentially reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",TC6999WXZFAN,4 - The source is somewhat reliable,"",4ACJA6QTDYMG,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,3 - The source is potentially reliable,"",GCW9GWF44GCK,4 - The source is somewhat reliable,'officials' may not be on record making official statements.,R463G9WD4FFY,3 - The source is potentially reliable,"",ZRN7M74DZ3QK
0a20d066-a3ed-4a66-9614-8f2ba3ade642,thinktwice-com_20170627T191857.conll.annot,408,2 3,www.thinktwice.com,The doctor,3 - The source is potentially reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",PMHQP37NEY6W,3 - The source is potentially reliable,"",TC6999WXZFAN,3 - The source is potentially reliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",GCW9GWF44GCK,3 - The source is potentially reliable,which doctor?,R463G9WD4FFY,2 - The source is somewhat unreliable,"",7YG43VN77NW3
09a1e154-22e3-4d0e-a431-50c4183f4dcb,Parents_20170705T132137.conll.annot,35,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34,Parents,"Eileen Pike , of West Palm Beach , Florida , who has chosen to delay certain vaccines for her son , now 23 months",1 - The source is totally unreliable,"",GM7WMPEN2H9W,2 - The source is somewhat unreliable,"",GCW9GWF44GCK,1 - The source is totally unreliable,"",PMHQP37NEY6W,1 - The source is totally unreliable,"",TC6999WXZFAN,5 - The source is fully reliable,"",R463G9WD4FFY,2 - The source is somewhat unreliable,"",ZRN7M74DZ3QK,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ
00fe8f26-553e-4a32-b17f-b6d62f93280b,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,71,1 2,Stop Mandatory Vaccination,This paper,1 - The source is totally unreliable,"",GCW9GWF44GCK,2 - The source is somewhat unreliable,"",GM7WMPEN2H9W,2 - The source is somewhat unreliable,"",TC6999WXZFAN,3 - The source is potentially reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",PMHQP37NEY6W,3 - The source is potentially reliable,"",4ACJA6QTDYMG,I don't know.,"",ZRN7M74DZ3QK
0a8294c5-3ce2-4c58-913f-7d05eea98366,immunise-health-gov-au_20170626T104650.conll.annot,43,1 2,www.immunise.health.gov.au,Immunogenicity studies,5 - The source is fully reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",TC6999WXZFAN,3 - The source is potentially reliable,"",GCW9GWF44GCK,5 - The source is fully reliable,"",PMHQP37NEY6W,4 - The source is somewhat reliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,5 - The source is fully reliable,"",R463G9WD4FFY
0c5c7766-a352-4e22-9c33-0dd19191964b,National-Vaccine-Information-Center-(NVIC)_20170616T025538.conll.annot,4,32 33 34,National Vaccine Information Center (NVIC),one California newspaper,3 - The source is potentially reliable,"",GM7WMPEN2H9W,4 - The source is somewhat reliable,"",PMHQP37NEY6W,3 - The source is potentially reliable,"",GCW9GWF44GCK,4 - The source is somewhat reliable,"",TC6999WXZFAN,3 - The source is potentially reliable,"",HMPEDEJAFHAR,2 - The source is somewhat unreliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",GK9EVHKJQMGD
00ed407c-6989-491d-84e7-f9be4e64dda8,cdc-gov_20170703T010627.conll.annot,11,1,www.cdc.gov,Research,5 - The source is fully reliable,"",TC6999WXZFAN,5 - The source is fully reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",PMHQP37NEY6W,3 - The source is potentially reliable,"",GCW9GWF44GCK,5 - The source is fully reliable,"",4ACJA6QTDYMG,4 - The source is somewhat reliable,"",HMPEDEJAFHAR,5 - The source is fully reliable,"",CP3ZZJMQTTK6
019e3347-2be3-4651-bf72-0a52e3c0a369,content-healthaffairs-org_20170210T090820.conll.annot,72,3 4 5 6 7 8 9 10 11 12 13 14 15,content.healthaffairs.org,this historical overview of vaccines and immunization since Jenner ’s great cowpox discovery,3 - The source is potentially reliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",TC6999WXZFAN,4 - The source is somewhat reliable,"",GCW9GWF44GCK,5 - The source is fully reliable,"",HMPEDEJAFHAR,5 - The source is fully reliable,"",PMHQP37NEY6W,2 - The source is somewhat unreliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",HAYXQNYJXRGJ
015afb6a-2d26-40be-82c5-7cde0bb3be9e,greenmedinfo-com_20170702T213636.conll.annot,8,31 32,www.greenmedinfo.com,the belief,1 - The source is totally unreliable,"",GM7WMPEN2H9W,2 - The source is somewhat unreliable,"",TC6999WXZFAN,3 - The source is potentially reliable,"",PMHQP37NEY6W,3 - The source is potentially reliable,"",4ACJA6QTDYMG,1 - The source is totally unreliable,"",ZRN7M74DZ3QK,2 - The source is somewhat unreliable,"",7YG43VN77NW3,2 - The source is somewhat unreliable,"",GCW9GWF44GCK
08d90a76-13c9-473a-82d7-e9faa11a431a,avn-org-au_20170316T033821.conll.annot,9,1 2 3 4 5 6 7 8,avn.org.au,Most doctors I spoke to at the time,3 - The source is potentially reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",PMHQP37NEY6W,4 - The source is somewhat reliable,"",TC6999WXZFAN,3 - The source is potentially reliable,"",GCW9GWF44GCK,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,1 - The source is totally unreliable,"",7YG43VN77NW3,3 - The source is potentially reliable,"",HAYXQNYJXRGJ
09110fc8-bca9-4e5c-b5fc-5903dce72dc1,cid-oxfordjournals-org_20161019T051428.conll.annot,76,3 4 5,cid.oxfordjournals.org,Damaso et al.,5 - The source is fully reliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",GCW9GWF44GCK,4 - The source is somewhat reliable,"",PMHQP37NEY6W,4 - The source is somewhat reliable,"",HMPEDEJAFHAR,3 - The source is potentially reliable,"",4ACJA6QTDYMG,5 - The source is fully reliable,"",TC6999WXZFAN,3 - The source is potentially reliable,"",ZRN7M74DZ3QK
06a2f884-cf23-4d58-9269-6ca2555e08ea,Epilepsy-Foundation_20161027T230500.conll.annot,208,17 18 19,Epilepsy Foundation,the attending doctor,4 - The source is somewhat reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",TC6999WXZFAN,3 - The source is potentially reliable,"",GCW9GWF44GCK,5 - The source is fully reliable,"",PMHQP37NEY6W,5 - The source is fully reliable,"In general, there is only one attending doctor, so can find name if needed.",R463G9WD4FFY,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",HAYXQNYJXRGJ
0593ff85-1edc-48c3-b356-8d30f54ab2cf,nytimes-com_20161229T124138.conll.annot,645,10 11,www.nytimes.com,the CDC,5 - The source is fully reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",HMPEDEJAFHAR,5 - The source is fully reliable,"",TC6999WXZFAN,5 - The source is fully reliable,"",GCW9GWF44GCK,5 - The source is fully reliable,"",PMHQP37NEY6W,5 - The source is fully reliable,"",GK9EVHKJQMGD,5 - The source is fully reliable,"",ZRN7M74DZ3QK
05f6afb9-01b6-43b2-ae17-5c1558591f70,health-gov-on-ca_20170109T215856.conll.annot,2,1 2 3 4 5 6 7 8 9 10 11,www.health.gov.on.ca,The Canadian Paediatric Society and the National Advisory Committee on Immunization,5 - The source is fully reliable,"",TC6999WXZFAN,5 - The source is fully reliable,"",HMPEDEJAFHAR,5 - The source is fully reliable,"",PMHQP37NEY6W,5 - The source is fully reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",R463G9WD4FFY,5 - The source is fully reliable,"",ZRN7M74DZ3QK,5 - The source is fully reliable,"",7YG43VN77NW3
087137c6-d249-4662-acbe-2bd571afa189,healthtalk-org_20161031T152854.conll.annot,17,10 12 13 14 15 16 17 18,www.healthtalk.org,Parents decided not to give their child MMR,2 - The source is somewhat unreliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",TC6999WXZFAN,2 - The source is somewhat unreliable,"",GCW9GWF44GCK,1 - The source is totally unreliable,"",PMHQP37NEY6W,3 - The source is potentially reliable,"",HMPEDEJAFHAR,3 - The source is potentially reliable,"",GK9EVHKJQMGD,1 - The source is totally unreliable,"",ZRN7M74DZ3QK
063de570-091a-449c-9942-5b284269b57d,NaturalNews_20170628T201245.conll.annot,6,29 30 31 32 33 34 35 36,NaturalNews,"Leslie Manookian , a documentary filmmaker and activist",3 - The source is potentially reliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",GCW9GWF44GCK,3 - The source is potentially reliable,"",TC6999WXZFAN,3 - The source is potentially reliable,"",PMHQP37NEY6W,4 - The source is somewhat reliable,"",HMPEDEJAFHAR,3 - The source is potentially reliable,"",GK9EVHKJQMGD,5 - The source is fully reliable,"",R463G9WD4FFY
029e3df0-5eeb-4592-828a-4b1aa3f93abf,content-healthaffairs-org_20170210T090820.conll.annot,72,3 4 5 6 7 8 9 10 11 12 13 14 15,content.healthaffairs.org,this historical overview of vaccines and immunization since Jenner ’s great cowpox discovery,3 - The source is potentially reliable,"",GM7WMPEN2H9W,4 - The source is somewhat reliable,"",GCW9GWF44GCK,3 - The source is potentially reliable,"",TC6999WXZFAN,5 - The source is fully reliable,"looked up site that is peer reviewed.  Also no controversial statements in source, which makes it more reliable",R463G9WD4FFY,5 - The source is fully reliable,"",PMHQP37NEY6W,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,3 - The source is potentially reliable,"",ZRN7M74DZ3QK
06df3f08-943d-4e06-82a5-e01b8e728eef,cdc-gov_20170618T093441.conll.annot,49,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18,www.cdc.gov,"Vaccine safety experts , including experts at CDC and the American Academy of Pediatrics ( AAP ) ,",5 - The source is fully reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",TC6999WXZFAN,5 - The source is fully reliable,"",PMHQP37NEY6W,5 - The source is fully reliable,"",HMPEDEJAFHAR,4 - The source is somewhat reliable,"",GCW9GWF44GCK,5 - The source is fully reliable,"",GK9EVHKJQMGD,5 - The source is fully reliable,"",4ACJA6QTDYMG
010aea82-b165-4223-901f-293288d40d48,thinktwice-com_20170627T225319.conll.annot,30,1,www.thinktwice.com,Dean,2 - The source is somewhat unreliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",TC6999WXZFAN,2 - The source is somewhat unreliable,"",GCW9GWF44GCK,2 - The source is somewhat unreliable,"",PMHQP37NEY6W,4 - The source is somewhat reliable,"Gives name, but not clear with just first name.",R463G9WD4FFY,4 - The source is somewhat reliable,"",HMPEDEJAFHAR,3 - The source is potentially reliable,"",GK9EVHKJQMGD
014e40ce-5796-4dd3-b9d0-979212ebaf57,thinktwice-com_20170627T191857.conll.annot,103,2 3,www.thinktwice.com,the CDC,4 - The source is somewhat reliable,"",TC6999WXZFAN,5 - The source is fully reliable,"",GCW9GWF44GCK,4 - The source is somewhat reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",PMHQP37NEY6W,5 - The source is fully reliable,"",GK9EVHKJQMGD,5 - The source is fully reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",4ACJA6QTDYMG
